X,Y,Z
4.30946,5.66773,-1.89933
4.34474,5.64195,-1.89959
4.36563,5.59769,-1.89355
4.39332,5.56247,-1.89066
4.41893,5.52486,-1.88698
4.45456,5.49989,-1.88776
4.48456,5.46798,-1.88619
4.50939,5.42997,-1.88251
4.56809,5.43247,-1.89328
4.59695,5.3992,-1.89144
4.62244,5.36212,-1.88829
4.65589,5.33438,-1.88855
4.69045,5.30788,-1.88934
4.72421,5.28044,-1.88987
4.75069,5.24492,-1.8875
4.7717,5.20358,-1.88303
4.81536,5.18693,-1.88776
4.84973,5.1601,-1.88882
4.88197,5.13095,-1.88908
4.92139,5.10923,-1.89223
4.94928,5.07548,-1.89092
4.98847,5.05326,-1.89407
5.02757,5.03074,-1.89723
5.03432,4.97606,-1.88803
5.06683,4.9471,-1.88882
5.11237,4.93065,-1.8946
5.14183,4.89853,-1.89434
5.13314,4.83052,-1.87988
5.17964,4.8147,-1.88619
5.20624,4.78022,-1.88514
5.24977,4.76114,-1.89039
5.28176,4.73142,-1.89144
5.30997,4.69828,-1.89118
5.34379,4.67005,-1.89302
5.36869,4.63402,-1.89171
5.39776,4.60162,-1.89197
5.42958,4.57152,-1.89328
5.45753,4.53812,-1.89328
5.49124,4.50945,-1.89539
5.49857,4.45926,-1.88829
5.5665,4.458,-1.90248
5.58769,4.41897,-1.90038
5.60177,4.37451,-1.89591
5.63768,4.34713,-1.89907
5.66808,4.31538,-1.90038
5.6852,4.27356,-1.89723
5.70589,4.23457,-1.89539
5.72554,4.19492,-1.89328
5.74179,4.15293,-1.89013
5.77187,4.12098,-1.89171
5.81677,4.09938,-1.89828
5.82042,4.04874,-1.89118
5.85391,4.01895,-1.89407
5.89843,3.99649,-1.90064
5.92444,3.96129,-1.90117
5.99455,3.95515,-1.91615
5.96129,3.88092,-1.89749
5.97606,3.83854,-1.8946
5.96934,3.78269,-1.88487
6.0579,3.7869,-1.9059
6.02763,3.71675,-1.88882
6.05692,3.68371,-1.89092
6.08685,3.65094,-1.89328
6.13074,3.62629,-1.90012
6.1437,3.58326,-1.89723
6.17226,3.54934,-1.89933
6.19728,3.5133,-1.90038
6.2103,3.4705,-1.89775
6.22725,3.43001,-1.89644
6.25497,3.39541,-1.89854
6.28589,3.36243,-1.9017
6.30982,3.3256,-1.90275
6.31641,3.27971,-1.89854
6.33899,3.2422,-1.89933
6.33032,3.18893,-1.89066
6.38435,3.16717,-1.90117
6.39846,3.1254,-1.89959
6.43056,3.09235,-1.90354
6.44156,3.04912,-1.90117
6.47939,3.0185,-1.90695
6.50218,2.98069,-1.90827
6.51859,2.93995,-1.90774
6.53386,2.89872,-1.90695
6.55417,2.85973,-1.90774
6.58756,2.82631,-1.91247
6.595,2.78171,-1.90958
6.60214,2.73713,-1.90669
6.61255,2.69402,-1.90485
6.63433,2.65555,-1.90643
6.63793,2.60985,-1.90275
6.65562,2.56977,-1.90327
6.67848,2.53161,-1.90538
6.70655,2.4953,-1.90906
6.72354,2.45476,-1.90958
6.73485,2.41216,-1.90853
6.75134,2.37143,-1.90906
6.77671,2.33373,-1.91221
6.77445,2.28655,-1.90748
6.81492,2.25372,-1.9151
6.82311,2.21008,-1.91352
6.82826,2.16555,-1.91116
6.84235,2.1239,-1.91142
6.88295,2.09028,-1.91931
6.88177,2.04389,-1.91536
6.89047,2.00055,-1.91431
6.91654,1.96218,-1.91826
6.9424,1.92357,-1.9222
6.94383,1.87816,-1.91931
6.93563,1.83035,-1.91379
6.96355,1.79209,-1.91852
6.98845,1.75285,-1.92246
6.97752,1.70467,-1.91642
6.97283,1.65826,-1.91221
7.01201,1.62218,-1.92036
7.02748,1.58039,-1.92194
7.02856,1.53539,-1.91957
7.03691,1.49203,-1.91931
7.04026,1.44766,-1.91773
7.0632,1.40726,-1.92167
7.05749,1.36116,-1.91773
7.07235,1.31907,-1.91957
7.07556,1.27479,-1.91826
7.08801,1.23218,-1.91957
7.08592,1.18707,-1.91694
7.09974,1.14464,-1.91878
7.11997,1.10313,-1.92246
7.13711,1.06098,-1.92535
7.12724,1.01485,-1.92088
7.12951,0.970584,-1.91983
7.14682,0.928309,-1.92299
7.13897,0.882784,-1.91931
7.14425,0.838964,-1.91931
7.15981,0.796283,-1.9222
7.15977,0.751833,-1.92088
7.15849,0.707319,-1.91931
7.16557,0.663649,-1.9201
7.1647,0.619254,-1.91878
7.18087,0.576282,-1.9222
7.19486,0.532993,-1.92509
7.20088,0.489032,-1.92588
7.18737,0.44383,-1.92141
7.21405,0.401056,-1.92798
7.21926,0.356926,-1.92877
7.21264,0.312249,-1.9264
7.20863,0.267773,-1.92483
7.21014,0.223537,-1.92483
7.22199,0.179554,-1.92772
7.22681,0.135309,-1.92877
7.22751,0.0909637,-1.92877
7.22117,0.0465723,-1.92693
7.20589,0.00226081,-1.92272
7.23953,-0.0421558,-1.93192
7.2401,-0.0865876,-1.93219
7.22593,-0.130764,-1.92851
7.23078,-0.17524,-1.93008
7.22185,-0.219368,-1.92798
7.23773,-0.264313,-1.93271
7.24079,-0.308925,-1.93403
7.23297,-0.353064,-1.93245
7.22875,-0.397332,-1.93192
7.20402,-0.440322,-1.92588
7.22333,-0.48601,-1.93192
7.2077,-0.529402,-1.92851
7.2274,-0.575459,-1.93482
7.20258,-0.617976,-1.92903
7.19673,-0.661982,-1.92851
7.18773,-0.705656,-1.92719
7.19382,-0.750849,-1.93008
7.191,-0.795188,-1.93061
7.18215,-0.838848,-1.92956
7.18549,-0.883962,-1.93192
7.19333,-0.929769,-1.93561
7.21139,-0.977131,-1.94218
7.16513,-1.01567,-1.93114
7.15877,-1.05961,-1.93114
7.13783,-1.10131,-1.92719
7.14427,-1.14723,-1.93087
7.11711,-1.18771,-1.92535
7.11635,-1.23251,-1.92719
7.08871,-1.27256,-1.92167
7.09025,-1.3178,-1.9243
7.07824,-1.36055,-1.92325
7.09437,-1.40885,-1.93008
7.05629,-1.44634,-1.92194
7.11525,-1.50399,-1.94086
7.09834,-1.54597,-1.93876
7.08684,-1.58908,-1.93823
7.06661,-1.63014,-1.93534
7.05366,-1.6728,-1.93455
7.06201,-1.72062,-1.93981
7.03635,-1.76018,-1.93561
7.02261,-1.8026,-1.93482
7.01235,-1.8459,-1.93508
6.96643,-1.87959,-1.92535
6.93803,-1.91767,-1.92062
6.889,-1.94968,-1.91011
6.80925,-1.97231,-1.89092
6.65272,-1.97127,-1.84991
6.54355,-1.98266,-1.82231
6.44002,-1.9945,-1.79629
6.32464,-2.00136,-1.76685
6.28103,-2.03003,-1.75791
6.20341,-2.04706,-1.73925
6.15141,-2.07183,-1.72794
6.06651,-2.08475,-1.70718
6.00353,-2.10437,-1.69272
5.94326,-2.12428,-1.67905
5.88298,-2.14352,-1.66538
5.88057,-2.18361,-1.66854
5.46371,-2.06697,-1.55104
5.41401,-2.08622,-1.54026
5.37866,-2.11059,-1.53369
5.25541,-2.0995,-1.50136
5.03688,-2.04808,-1.4409
5.0046,-2.07082,-1.43511
4.8113,-2.02546,-1.38175
4.76863,-2.04202,-1.37282
4.70825,-2.05043,-1.35862
4.65412,-2.06091,-1.34627
4.5455,-2.04624,-1.31761
4.38372,-2.00581,-1.27293
4.35384,-2.02453,-1.26767
4.30383,-2.03347,-1.25637
4.22256,-2.02684,-1.2356
4.1875,-2.04171,-1.22877
4.17144,-2.06565,-1.22772
4.05526,-2.03917,-1.19617
3.98596,-2.03504,-1.17882
3.95627,-2.05058,-1.17357
3.90946,-2.05684,-1.16305
3.82784,-2.04396,-1.14176
3.77451,-2.04533,-1.12914
3.70018,-2.0345,-1.10995
3.66488,-2.04447,-1.10286
3.64891,-2.06501,-1.1018
3.59685,-2.06478,-1.08945
3.60662,-2.09992,-1.09655
3.56958,-2.10778,-1.08892
3.54913,-2.12518,-1.08656
3.51129,-2.13189,-1.07867
3.48746,-2.14681,-1.07526
3.45786,-2.15795,-1.07
3.41846,-2.16261,-1.06159
3.41081,-2.1872,-1.06343
3.4313,-2.23018,-1.07447
3.39419,-2.23579,-1.06684
3.39645,-2.26729,-1.0721
3.38088,-2.28701,-1.07157
3.37872,-2.31589,-1.07552
3.36761,-2.33879,-1.07657
3.32874,-2.34219,-1.06842
3.29467,-2.34856,-1.06185
3.25517,-2.35065,-1.05344
3.222,-2.3569,-1.04713
3.19276,-2.36571,-1.04213
3.2237,-2.41944,-1.05764
3.2518,-2.47188,-1.07236
3.20905,-2.47059,-1.0629
3.23948,-2.52584,-1.07867
3.19666,-2.52414,-1.06921
3.18262,-2.54491,-1.06973
3.13171,-2.53585,-1.05738
3.13847,-2.57337,-1.06527
3.13004,-2.59875,-1.06789
3.09779,-2.60424,-1.06211
3.07074,-2.61382,-1.05817
3.0488,-2.62757,-1.05607
3.04497,-2.65701,-1.06053
3.025,-2.67245,-1.05922
2.95175,-2.64013,-1.03845
2.88187,-2.6096,-1.01874
2.99378,-2.74464,-1.06605
2.91962,-2.70977,-1.04476
2.89028,-2.71574,-1.04003
2.89104,-2.75005,-1.0466
2.86925,-2.76305,-1.04476
2.8626,-2.79071,-1.04871
2.84061,-2.80348,-1.04687
2.84042,-2.83791,-1.05344
2.8338,-2.86627,-1.05764
2.83166,-2.89948,-1.06369
2.80779,-2.91055,-1.06132
2.84976,-2.9906,-1.08498
2.81285,-2.98836,-1.07762
2.74323,-2.95043,-1.05712
2.7042,-2.94446,-1.04871
2.67442,-2.94813,-1.04397
2.65306,-2.96089,-1.04266
2.63165,-2.9735,-1.04135
2.60891,-2.98451,-1.03951
2.59874,-3.00996,-1.04292
2.56771,-3.01116,-1.03767
2.56596,-3.04679,-1.04476
2.53241,-3.04467,-1.03845
2.48613,-3.02659,-1.02663
2.46205,-3.03504,-1.02426
2.45001,-3.05838,-1.02715
2.42462,-3.06503,-1.02426
2.42892,-3.10951,-1.03451
2.37975,-3.08538,-1.02111
2.34558,-3.07996,-1.01427
2.44256,-3.24856,-1.06684
2.40419,-3.23869,-1.05843
2.35634,-3.21524,-1.04555
2.30095,-3.18038,-1.02899
2.2657,-3.17245,-1.02163
2.26008,-3.20601,-1.0282
2.23651,-3.21427,-1.02636
2.22002,-3.23271,-1.02794
2.19852,-3.24387,-1.02715
2.18287,-3.26372,-1.02925
2.16227,-3.27625,-1.02899
2.15002,-3.30158,-1.03293
2.14275,-3.33501,-1.03951
2.13877,-3.37418,-1.04792
2.12109,-3.39215,-1.04949
2.0967,-3.39935,-1.04765
2.09084,-3.43688,-1.05554
2.09303,-3.48854,-1.06789
2.08337,-3.52125,-1.0742
1.99369,-3.41727,-1.0374
1.9472,-3.38511,-1.02347
1.92639,-3.39699,-1.02347
1.89422,-3.38853,-1.01716
1.89387,-3.43728,-1.02873
1.88701,-3.47512,-1.03688
1.86565,-3.48664,-1.03688
1.85366,-3.51594,-1.0424
1.84672,-3.55551,-1.05107
1.79544,-3.50922,-1.03346
1.77171,-3.51586,-1.03215
1.73896,-3.50419,-1.02531
1.72758,-3.5356,-1.03162
1.70209,-3.53831,-1.02925
1.67292,-3.53299,-1.02452
1.65081,-3.54231,-1.02426
1.62904,-3.55238,-1.02426
1.61435,-3.57814,-1.02899
1.60058,-3.6065,-1.03451
1.58961,-3.6419,-1.04213
1.56761,-3.65247,-1.0424
1.56241,-3.70292,-1.05449
1.26301,-3.04482,-0.857605
1.24794,-3.06145,-0.860233
1.4646,-3.65759,-1.03293
1.44036,-3.66202,-1.03162
1.4203,-3.67709,-1.03346
1.40044,-3.69295,-1.03556
1.37843,-3.70329,-1.03609
1.35899,-3.72074,-1.03872
1.33971,-3.739,-1.04161
1.32953,-3.78356,-1.05212
1.33423,-3.87284,-1.07552
1.31415,-3.89193,-1.07867
1.28661,-3.88893,-1.07552
1.25113,-3.86095,-1.06527
1.22684,-3.86671,-1.06474
1.19451,-3.84652,-1.05685
0.990707,-3.26013,-0.887834
0.974802,-3.28002,-0.891777
0.957885,-3.29706,-0.894931
0.937373,-3.30195,-0.894668
0.918382,-3.31229,-0.895983
0.873368,-3.22658,-0.870222
0.81025,-3.06769,-0.823958
0.791652,-3.07353,-0.824221
0.94707,-3.77369,-1.01953
0.929847,-3.8038,-1.02636
0.91809,-3.85825,-1.04003
0.914174,-3.94935,-1.06395
0.868981,-3.86169,-1.03793
0.853089,-3.90277,-1.04792
0.836325,-3.94192,-1.05738
0.816588,-3.96871,-1.06343
0.785628,-3.94053,-1.05423
0.762165,-3.94906,-1.05528
0.729612,-3.90908,-1.04292
0.699118,-3.8774,-1.03293
0.676469,-3.88827,-1.03477
0.673302,-4.01606,-1.06895
0.63484,-3.93439,-1.04529
0.613933,-3.95918,-1.05107
0.598415,-4.02205,-1.06737
0.57454,-4.03137,-1.06895
0.538484,-3.95165,-1.04608
0.524902,-4.03716,-1.06868
0.500593,-4.04414,-1.06973
0.469027,-3.98964,-1.05396
0.444964,-3.99628,-1.05501
0.418725,-3.98262,-1.05055
0.395511,-3.9976,-1.05396
0.369376,-3.98265,-1.04923
0.342279,-3.95409,-1.04082
0.318935,-3.96765,-1.04397
0.292663,-3.94356,-1.03688
0.268852,-3.95105,-1.03845
0.246857,-3.98922,-1.04844
0.223817,-4.01667,-1.05554
0.198692,-4.00833,-1.05291
0.174801,-4.02586,-1.05738
0.149132,-4.00083,-1.05028
0.124343,-3.99395,-1.04818
0.100072,-4.00429,-1.05081
0.0751783,-3.98746,-1.04608
0.0506383,-3.98206,-1.0445
0.0261857,-3.9794,-1.04371
0.00177,-3.99203,-1.04713
-0.0227247,-3.99196,-1.04713
-0.0483176,-4.08244,-1.07184
-0.0718866,-4.00103,-1.04976
-0.0960586,-3.98508,-1.04555
-0.121216,-4.00756,-1.05186
-0.146546,-4.02699,-1.05738
-0.172119,-4.04626,-1.0629
-0.197085,-4.04802,-1.06369
-0.221601,-4.04095,-1.06211
-0.248162,-4.06841,-1.07
-0.270718,-4.03119,-1.06027
-0.294315,-4.01406,-1.05607
-0.319016,-4.01314,-1.05633
-0.34603,-4.03898,-1.06395
-0.372312,-4.05312,-1.06842
-0.398401,-4.06324,-1.07184
-0.425633,-4.08279,-1.07788
-0.450995,-4.08298,-1.07867
-0.475142,-4.07247,-1.07657
-0.496111,-4.03692,-1.06763
-0.515299,-3.99074,-1.0558
-0.538998,-3.98176,-1.05423
-0.582587,-3.93954,-1.0445
-3.78612,-5.17463,-1.70639
-3.80229,-5.13038,-1.69929
-3.82037,-5.08921,-1.69325
-3.85269,-5.0672,-1.69377
-3.89078,-5.05264,-1.69693
-3.92705,-5.03552,-1.69929
-3.95787,-5.01133,-1.69929
-3.97468,-4.96962,-1.69325
-3.9802,-4.9144,-1.68247
-4.00416,-4.88243,-1.67984
-4.02973,-4.85257,-1.678
-4.047,-4.81299,-1.67274
-4.11337,-4.83141,-1.68825
-4.14294,-4.80608,-1.68825
-4.15902,-4.7653,-1.68273
-4.16646,-4.71511,-1.67379
-4.21526,-4.71175,-1.68194
-4.24474,-4.68651,-1.68221
-4.27798,-4.66535,-1.68405
-4.32425,-4.65811,-1.69114
-4.35275,-4.63148,-1.69114
-4.35847,-4.58093,-1.68221
-4.37779,-4.54507,-1.67879
-4.41368,-4.52641,-1.68194
-4.46103,-4.51915,-1.68957
-4.49004,-4.49306,-1.69009
-4.50586,-4.45389,-1.68562
-4.53863,-4.43155,-1.68773
-4.56226,-4.40027,-1.68641
-4.58219,-4.36554,-1.68378
-4.59764,-4.32677,-1.67958
-4.62411,-4.29847,-1.67958
-4.63831,-4.25893,-1.67511
-4.66078,-4.22715,-1.67379
-4.69166,-4.20298,-1.67563
-4.70219,-4.16069,-1.67011
-4.72109,-4.12604,-1.66775
-4.74997,-4.10015,-1.66906
-4.77136,-4.0678,-1.66775
-4.79254,-4.03534,-1.66643
-4.81796,-4.00647,-1.6667
-4.83723,-3.97255,-1.66486
-4.86601,-3.94644,-1.66643
-4.90068,-3.92495,-1.67011
-4.89666,-3.87267,-1.66039
-4.92033,-3.84255,-1.66039
-4.94153,-3.81052,-1.6596
-4.96558,-3.78071,-1.65986
-5.00488,-3.76234,-1.66538
-5.04105,-3.74133,-1.66985
-5.06702,-3.71261,-1.6709
-5.09909,-3.68824,-1.67406
-5.13105,-3.66361,-1.67721
-5.12583,-3.6126,-1.66801
-5.178,-3.60202,-1.678
-5.18886,-3.56253,-1.67432
-5.21302,-3.53225,-1.67511
-5.22818,-3.49591,-1.67301
-5.24631,-3.46164,-1.67195
-5.25856,-3.42359,-1.66906
-5.2681,-3.38397,-1.66538
-5.32381,-3.37378,-1.67669
-5.33787,-3.33696,-1.67458
-5.35988,-3.30516,-1.67511
-5.39902,-3.28373,-1.68115
-5.40666,-3.2431,-1.67721
-5.41566,-3.20348,-1.67379
-5.42771,-3.16582,-1.67143
-5.43281,-3.12428,-1.66696
-5.4905,-3.11277,-1.67905
-5.50528,-3.07667,-1.67774
-5.5156,-3.03818,-1.67511
-5.51803,-2.99553,-1.67011
-5.55077,-2.96935,-1.67458
-5.59791,-2.95053,-1.68352
-5.62875,-2.92279,-1.68746
-5.644,-2.88688,-1.68667
-5.66678,-2.8548,-1.68825
-5.7179,-2.83669,-1.6985
-5.76034,-2.81383,-1.70613
-5.79054,-2.7847,-1.71007
-5.81363,-2.75201,-1.71191
-5.85839,-2.72932,-1.72032
-5.86012,-2.68649,-1.71585
-5.87737,-2.65088,-1.71611
-5.92439,-2.62846,-1.72531
-5.95898,-2.60015,-1.73083
-5.97748,-2.56468,-1.73162
-5.99044,-2.52683,-1.73083
-6.01742,-2.49483,-1.73425
-6.04781,-2.46405,-1.73872
-6.10044,-2.44194,-1.74976
-6.1189,-2.40588,-1.75081
-6.15695,-2.37732,-1.75765
-6.17954,-2.34257,-1.76001
-6.23087,-2.3184,-1.77079
-6.23954,-2.27814,-1.76921
-6.24523,-2.23689,-1.76685
-6.28433,-2.20747,-1.77421
-6.3087,-2.17264,-1.77736
-6.17929,-2.08578,-1.73636
-6.21671,-2.056,-1.74345
-6.26776,-2.0303,-1.75449
-6.33529,-2.00929,-1.77026
-6.40924,-1.98953,-1.78788
-6.49241,-1.97175,-1.80812
-6.56636,-1.95027,-1.82573
-6.71256,-1.94893,-1.86384
-6.86363,-1.94718,-1.90327
-6.97029,-1.93129,-1.93008
-7.04907,-1.90661,-1.94901
-7.0681,-1.86529,-1.95111
-7.11679,-1.8315,-1.96163
-7.14006,-1.79085,-1.96505
-7.14998,-1.74677,-1.96478
-7.18497,-1.70867,-1.97162
-7.18874,-1.66303,-1.96978
-7.20257,-1.61974,-1.97083
-7.19824,-1.57243,-1.96689
-7.2068,-1.52803,-1.96662
-7.21699,-1.48397,-1.96689
-7.24488,-1.44343,-1.97214
-7.2195,-1.39238,-1.96268
-7.23644,-1.34964,-1.96505
-7.26168,-1.30829,-1.96978
-7.23915,-1.25843,-1.96137
-7.26291,-1.21669,-1.96583
-7.25024,-1.16888,-1.96031
-7.25728,-1.12438,-1.96031
-7.27931,-1.08209,-1.96452
-7.26766,-1.03483,-1.95953
-7.26336,-0.988783,-1.95663
-7.26163,-0.943204,-1.95453
-7.28452,-0.900758,-1.95926
-7.30333,-0.857618,-1.96294
-7.30461,-0.812363,-1.96189
-7.30466,-0.767025,-1.96058
-7.31403,-0.722663,-1.96189
-7.3068,-0.676706,-1.95874
-7.28967,-0.630035,-1.95295
-7.30975,-0.586604,-1.95742
-7.30936,-0.541457,-1.95637
-7.31832,-0.496988,-1.95795
-7.32701,-0.45243,-1.95953
-7.33832,-0.407945,-1.96189
-7.34936,-0.363338,-1.96426
-7.3341,-0.317488,-1.95953
-7.35037,-0.273015,-1.96347
-7.30851,-0.226571,-1.95164
-7.31748,-0.181913,-1.95374
-7.3117,-0.136885,-1.9519
-7.33459,-0.0922943,-1.95795
-7.33309,-0.0472762,-1.95742
-7.30237,-0.00227555,-1.94901
-7.35435,0.0428427,-1.96321
-7.33947,0.087792,-1.95926
-7.29153,0.131961,-1.94638
-7.3282,0.177617,-1.95663
-7.31926,0.222343,-1.95453
-7.30715,0.26686,-1.95164
-7.31694,0.312186,-1.95479
-7.31874,0.357265,-1.95585
-7.28558,0.400465,-1.94743
-7.26951,0.444335,-1.94375
-7.30419,0.491464,-1.95401
-7.00908,-0.17824,-1.95787
-7.01004,-0.13523,-1.95787
-7.02132,-0.092354,-1.96089
-7.0054,-0.0491546,-1.95623
-7.02,-0.00618284,-1.96034
-7.01413,0.0368612,-1.9587
-7.02147,0.0799856,-1.96089
-7.00065,0.122714,-1.95513
-6.99881,0.165644,-1.95486
-7.00439,0.208785,-1.95678
-6.99529,0.251484,-1.95458
-6.98496,0.294038,-1.95212
-6.99456,0.337446,-1.95541
-6.98947,0.380201,-1.95458
-6.98509,0.422965,-1.95404
-6.95741,0.464153,-1.94691
-6.97553,0.508371,-1.95294
-6.96461,0.550557,-1.95075
-6.97644,0.594586,-1.95513
-6.97362,0.637469,-1.95541
-6.97053,0.68034,-1.95568
-6.90309,0.716548,-1.93759
-6.93393,0.76278,-1.94773
-6.93294,0.805755,-1.94883
-6.9126,0.84641,-1.94444
-6.92253,0.890772,-1.94883
-6.91789,0.93336,-1.9491
-6.89965,0.974043,-1.94554
-6.89735,1.01692,-1.94663
-6.88718,1.05864,-1.94554
-6.88056,1.10088,-1.94554
-6.86798,1.14213,-1.94389
-6.86558,1.18507,-1.94526
-6.86197,1.22785,-1.94636
-6.86471,1.27186,-1.94938
-6.84166,1.31106,-1.94499
-6.81273,1.3489,-1.93896
-6.80715,1.39126,-1.93978
-6.80414,1.43419,-1.94143
-6.78017,1.47265,-1.93704
-6.77758,1.51569,-1.93896
-6.76065,1.55552,-1.93677
-6.7463,1.59587,-1.9354
-6.73732,1.63746,-1.93567
-6.71035,1.67458,-1.93073
-6.71019,1.71835,-1.93375
-6.69301,1.75778,-1.93183
-6.68024,1.79831,-1.93128
-6.67001,1.83952,-1.93156
-6.66045,1.88094,-1.93211
-6.66634,1.92684,-1.93731
-6.62119,1.9579,-1.92745
-6.60445,1.99709,-1.92607
-6.61504,2.04468,-1.93293
-6.59411,2.08262,-1.93046
-6.58213,2.12334,-1.93073
-6.56806,2.16339,-1.93046
-6.53917,2.19844,-1.9258
-6.56012,2.25038,-1.93622
-6.53711,2.28741,-1.93348
-6.50031,2.3194,-1.92662
-6.49319,2.36187,-1.92882
-6.47226,2.39933,-1.9269
-6.46821,2.44307,-1.93019
-6.44053,2.47788,-1.92635
-6.42342,2.51665,-1.9258
-6.40964,2.55673,-1.92635
-6.3867,2.59312,-1.92416
-6.38401,2.63776,-1.92827
-6.37213,2.67875,-1.92964
-6.35558,2.7178,-1.92964
-6.32732,2.75176,-1.92607
-6.30152,2.78664,-1.92333
-6.29307,2.8292,-1.92607
-6.27909,2.86935,-1.92717
-6.25962,2.90702,-1.92662
-6.2408,2.94496,-1.92635
-6.21567,2.97987,-1.92416
-6.19814,3.01838,-1.92443
-6.16571,3.04953,-1.92004
-6.16579,3.0968,-1.92607
-6.14838,3.13545,-1.92662
-6.12134,3.16914,-1.92416
-6.10093,3.20619,-1.92388
-6.0735,3.23949,-1.92141
-6.05013,3.27486,-1.92032
-6.03076,3.31239,-1.92059
-6.00865,3.34839,-1.92004
-5.97124,3.37574,-1.91456
-5.94958,3.41183,-1.91429
-5.93186,3.45021,-1.91538
-5.92466,3.49485,-1.92004
-5.89485,3.5262,-1.9173
-5.87228,3.5618,-1.91703
-5.85933,3.60331,-1.92004
-5.84119,3.64174,-1.92141
-5.81386,3.67443,-1.91977
-5.79687,3.71366,-1.92169
-5.75058,3.73397,-1.91374
-5.74363,3.77976,-1.91922
-5.74194,3.82934,-1.92662
-5.70877,3.85803,-1.92333
-5.6715,3.88375,-1.91867
-5.65388,3.92287,-1.92087
-5.63443,3.9608,-1.92251
-5.6108,3.99586,-1.92279
-5.57994,4.02571,-1.92059
-5.55591,4.06044,-1.92087
-5.52703,4.09159,-1.9195
-5.4972,4.12197,-1.91785
-5.45649,4.14399,-1.91237
-5.42943,4.17622,-1.91182
-5.39763,4.20472,-1.90963
-5.36947,4.23598,-1.9088
-5.34413,4.26944,-1.90908
-5.32755,4.31002,-1.91264
-5.30696,4.3475,-1.91484
-5.27722,4.37753,-1.91374
-5.25615,4.41477,-1.91593
-5.23116,4.44881,-1.91675
-5.19648,4.47455,-1.91401
-5.16023,4.49877,-1.91072
-5.12676,4.52525,-1.90853
-5.10176,4.55919,-1.90963
-5.06941,4.58653,-1.90798
-5.03408,4.61106,-1.90524
-5.00781,4.64382,-1.90606
-4.97151,4.66722,-1.90305
-4.94487,4.69963,-1.90387
-4.90208,4.71654,-1.89839
-4.88407,4.75727,-1.90277
-4.85136,4.78377,-1.9014
-4.82056,4.81209,-1.90086
-4.79906,4.84978,-1.90414
-4.77257,4.88257,-1.90552
-4.73918,4.90831,-1.90414
-4.70367,4.93173,-1.90195
-4.6654,4.9521,-1.89866
-4.64214,4.98837,-1.90168
-4.61665,5.02243,-1.90387
-4.58251,5.0471,-1.9025
-4.55082,5.07441,-1.90223
-4.51704,5.09935,-1.90113
-4.48377,5.1248,-1.90031
-4.45035,5.15004,-1.89948
-4.4168,5.17505,-1.89866
-4.39116,5.20941,-1.9014
-4.34496,5.21925,-1.8951
-4.30613,5.23765,-1.89208
-4.263,5.25053,-1.88715
-4.29087,5.35162,-1.91456
-4.25735,5.37709,-1.91429
-4.20355,5.3766,-1.90469
-4.17694,5.41066,-1.90771
-4.15766,5.45454,-1.91429
-4.10156,5.44998,-1.9036
-4.05542,5.45807,-1.89757
-4.02527,5.4875,-1.89921
-3.99208,5.51287,-1.89948
-3.96098,5.54118,-1.90086
-3.92857,5.56773,-1.90168
-3.90312,5.60436,-1.90606
-3.88664,5.65436,-1.91511
-3.86213,5.69322,-1.92032
-3.81215,5.69443,-1.91264
-3.77395,5.7129,-1.911
-3.74566,5.74643,-1.91456
-3.70981,5.76849,-1.91429
-3.68465,5.80739,-1.91977
-3.65558,5.84048,-1.92333
-3.63382,5.88571,-1.93101
-3.58213,5.88244,-1.92251
-3.54795,5.9076,-1.92361
-3.5033,5.9152,-1.91895
-3.46791,5.93824,-1.9195
-3.42757,5.95274,-1.9173
-3.39573,5.98202,-1.92004
-3.35051,5.98764,-1.91511
-3.31974,6.01903,-1.91867
-3.29331,6.05872,-1.92498
-3.25698,6.08051,-1.92553
-3.22006,6.10123,-1.9258
-3.187,6.12941,-1.92854
-3.14232,6.13515,-1.92416
-3.10938,6.16376,-1.92717
-3.0822,6.20426,-1.93402
-3.03477,6.20405,-1.92799
-3.01,6.25028,-1.93677
-2.96953,6.26428,-1.9354
-2.93104,6.28239,-1.9354
-2.89244,6.30025,-1.9354
-2.84818,6.30561,-1.93156
-2.81413,6.33351,-1.93485
-2.77598,6.35243,-1.9354
-2.73353,6.36139,-1.93293
-2.70006,6.39133,-1.93704
-2.65932,6.40422,-1.93594
-2.62288,6.42754,-1.93814
-2.57803,6.43013,-1.93402
-2.5491,6.47267,-1.94225
-2.49962,6.46307,-1.93457
-2.46811,6.49986,-1.94115
-2.42952,6.51849,-1.94225
-2.38552,6.52244,-1.93896
-2.35649,6.56773,-1.94828
-2.30402,6.54759,-1.93786
-2.26223,6.55706,-1.93649
-2.2238,6.57628,-1.93814
-2.19491,6.62449,-1.94855
-2.15273,6.63326,-1.94718
-2.12335,6.68209,-1.95787
-2.07231,6.66285,-1.94828
-2.02775,6.66348,-1.94472
-1.98518,6.67027,-1.94307
-1.94234,6.67586,-1.94115
-1.90476,6.69968,-1.94472
-1.86258,6.70753,-1.94362
-1.81787,6.70584,-1.93978
-1.78136,6.73453,-1.94499
-1.73664,6.7323,-1.94115
-1.69483,6.74096,-1.9406
-1.65344,6.75124,-1.9406
-1.61153,6.75938,-1.94006
-1.56894,6.76446,-1.93868
-1.52318,6.7552,-1.9332
-1.48108,6.7616,-1.93238
